Clientes: 20
Máquinas: 2
Tiempos de procesamiento: 
79	48	81	28	67	4	2	3	12	99	25	6	6	59	57	48	94	81	15	70	79	
Tiempos de preparación: 
0	6	30	7	3	34	17	43	22	11	34	34	2	30	7	26	28	6	18	40	15	
47	0	31	31	12	23	46	29	19	35	31	19	43	28	11	36	40	22	8	48	40	
11	39	0	19	35	3	44	47	45	36	33	35	31	19	16	18	30	44	14	15	13	
44	48	45	0	36	41	29	2	32	24	24	40	27	14	29	45	4	36	39	2	36	
33	26	34	21	0	12	8	41	29	43	35	42	8	48	45	8	34	37	41	36	19	
35	15	10	14	42	0	28	47	42	31	33	32	32	19	13	21	39	24	29	31	4	
36	22	16	1	34	19	0	46	46	9	38	38	44	7	8	9	26	5	36	23	47	
41	17	12	34	5	35	46	0	25	25	25	4	11	33	30	31	34	19	6	35	16	
25	14	23	9	13	34	16	21	0	10	21	12	38	23	33	49	7	37	34	3	13	
11	14	32	21	29	21	7	16	5	0	30	21	44	1	39	17	9	2	6	30	22	
20	21	6	38	9	28	21	8	34	9	0	46	41	26	11	23	2	39	43	8	5	
33	3	43	30	2	43	19	23	8	20	29	0	37	46	49	42	39	13	20	11	20	
21	9	24	21	49	49	31	27	1	26	26	14	0	35	28	12	16	35	5	39	8	
5	12	15	36	4	11	40	45	1	3	20	16	27	0	33	39	48	32	43	34	10	
40	48	10	40	17	1	18	28	21	8	33	10	16	49	0	24	2	4	40	42	4	
23	45	49	29	11	27	12	49	30	44	47	14	9	45	29	0	48	13	29	21	40	
38	5	29	28	14	44	28	43	1	36	38	47	39	33	3	23	0	43	29	35	47	
12	14	34	44	27	47	39	11	45	7	44	21	47	48	5	25	18	0	4	8	16	
21	5	43	4	7	33	36	9	6	34	42	45	31	6	29	30	38	26	0	24	48	
10	26	31	43	3	28	46	7	8	14	11	16	29	20	9	32	31	46	23	0	40	
23	8	7	37	8	42	43	37	27	36	18	2	39	49	32	37	7	15	34	13	0	
