Clientes: 15
Máquinas: 4
Tiempos de procesamiento: 
79	98	2	35	21	98	22	22	49	3	75	9	98	23	43	68	
Tiempos de preparación: 
0	39	85	65	48	109	88	77	83	15	75	59	95	99	118	3	
121	0	109	36	23	79	7	23	60	116	113	108	27	105	107	66	
11	90	0	2	21	115	98	92	37	72	83	120	27	65	80	18	
62	56	102	0	3	100	13	25	114	79	47	49	6	95	92	93	
50	75	74	94	0	100	76	114	90	49	18	2	56	100	58	82	
25	100	13	100	31	0	115	38	66	63	62	56	18	44	40	83	
90	15	8	51	25	81	0	81	1	92	70	90	76	87	28	7	
52	62	85	25	98	33	60	0	64	23	97	6	86	94	61	39	
83	73	100	57	87	107	44	48	0	124	124	48	91	69	73	103	
3	92	36	109	89	56	69	62	25	0	4	62	47	100	67	68	
72	5	3	42	78	38	99	100	21	18	0	23	20	77	6	46	
70	81	15	24	108	110	69	73	102	73	70	0	2	77	7	108	
69	112	73	52	117	11	93	6	49	3	105	5	0	80	64	84	
62	32	69	5	49	19	89	32	65	93	104	42	41	0	110	43	
5	53	52	26	41	61	13	93	71	42	98	55	44	14	0	59	
103	124	77	18	91	82	83	15	36	47	47	100	15	86	17	0	
