Clientes: 30
Máquinas: 6
Tiempos de procesamiento: 
79	39	33	94	1	62	18	83	54	2	27	15	90	49	124	78	61	51	79	48	98	48	20	47	32	0	99	86	20	64	71	
Tiempos de preparación: 
0	81	122	68	51	115	83	49	36	44	28	120	70	21	19	107	37	9	113	124	117	19	21	5	73	113	56	13	72	88	124	
88	0	86	76	31	26	3	95	25	43	93	80	95	99	70	111	109	124	105	89	113	66	96	14	14	86	118	39	63	79	85	
104	20	0	114	46	95	81	72	33	51	32	75	80	111	105	114	116	91	99	116	7	123	40	73	94	53	86	55	46	60	53	
121	60	21	0	73	109	2	103	65	9	72	52	41	82	67	27	63	56	19	89	90	70	96	89	109	104	58	37	1	49	18	
91	60	101	77	0	16	109	121	78	24	122	86	95	49	2	52	115	89	114	106	43	79	72	112	110	36	32	89	29	68	89	
30	77	21	84	54	0	33	36	98	29	113	121	26	10	27	10	12	15	60	36	4	42	14	18	113	1	3	84	92	27	112	
47	95	115	1	115	11	0	114	23	46	87	111	94	20	73	103	46	82	50	60	18	85	124	119	98	17	107	34	80	2	61	
49	106	49	31	33	49	81	0	103	38	103	24	1	26	53	20	98	31	1	55	17	61	8	37	60	2	11	12	44	104	91	
14	45	101	9	30	7	101	78	0	88	79	116	2	38	52	27	90	7	124	56	7	115	72	67	122	109	62	60	55	74	103	
82	94	40	84	70	108	113	13	84	0	66	100	38	117	37	11	104	64	36	110	123	92	117	113	99	119	47	83	57	106	73	
28	6	84	43	45	103	112	89	91	124	0	48	93	35	22	21	72	92	1	71	4	110	69	95	102	118	69	97	40	88	89	
42	81	36	94	40	14	74	79	2	38	45	0	61	22	73	32	43	94	39	10	94	109	13	79	113	43	117	106	48	25	81	
13	71	113	37	106	18	13	120	91	91	57	5	0	71	53	26	20	20	4	113	58	73	18	102	22	96	27	64	24	68	47	
97	108	25	117	32	121	35	49	9	30	16	35	22	0	80	106	10	105	61	30	44	109	23	116	2	1	13	33	27	13	57	
122	94	59	100	54	112	8	51	22	56	119	111	71	90	0	8	26	7	77	66	67	106	109	51	5	37	52	65	49	84	91	
32	121	76	120	116	52	50	103	59	36	124	50	30	46	57	0	55	113	18	61	65	84	3	47	4	113	111	100	40	51	85	
15	60	17	81	11	12	72	62	121	110	56	32	45	106	122	90	0	38	52	78	55	113	19	74	51	1	14	40	111	113	15	
34	37	73	74	113	30	85	124	37	82	57	23	74	24	67	115	21	0	93	28	9	46	18	57	124	28	107	124	41	82	110	
100	89	97	82	38	46	70	3	66	70	99	84	62	121	93	85	124	83	0	106	92	46	50	73	63	106	9	90	88	8	66	
3	46	54	31	78	11	68	59	81	6	61	86	104	20	23	37	48	43	96	0	6	24	63	51	73	71	49	114	79	15	78	
93	23	16	59	76	46	12	86	49	6	102	114	66	63	94	85	21	6	8	64	0	101	73	23	99	123	32	105	48	21	120	
28	122	34	18	13	92	29	119	39	50	103	45	28	93	110	26	62	7	47	3	74	0	46	39	83	68	73	81	99	113	64	
82	56	108	61	89	61	10	117	89	64	31	75	42	11	38	70	57	63	67	123	45	5	0	8	90	43	90	34	51	107	68	
113	100	46	123	83	43	24	80	112	16	104	51	106	54	28	53	91	98	109	90	40	43	10	0	45	50	100	23	16	69	10	
32	58	72	109	103	7	3	21	30	82	68	45	62	118	86	51	82	14	78	115	122	43	30	100	0	52	10	26	87	93	101	
90	91	102	34	39	22	72	105	24	93	10	42	96	114	39	26	75	89	107	89	42	97	22	84	62	0	122	72	8	83	34	
37	100	59	61	13	28	99	34	99	79	57	3	24	34	99	13	72	124	23	37	106	47	14	14	69	34	0	75	2	105	82	
24	84	74	117	78	10	5	105	44	38	79	58	31	82	81	64	56	29	12	115	52	108	32	98	57	45	102	0	90	55	103	
103	6	73	122	16	65	75	85	6	55	5	43	70	122	9	27	79	73	18	43	20	8	30	3	99	4	119	19	0	41	85	
109	9	80	26	81	77	41	82	88	2	87	18	66	65	23	63	74	109	77	82	2	56	101	69	85	39	43	88	33	0	121	
111	65	53	6	20	79	22	32	55	103	119	116	1	73	57	66	95	56	75	80	68	32	17	123	68	22	84	42	64	107	0	
