Clientes: 20
Máquinas: 4
Tiempos de procesamiento: 
79	4	97	74	23	2	81	40	56	70	49	72	67	72	29	48	52	59	84	34	30	
Tiempos de preparación: 
0	7	3	34	17	43	22	11	34	34	2	30	7	26	28	6	18	40	15	47	11	
44	0	6	31	32	1	9	40	9	1	17	14	37	39	22	41	46	4	22	26	5	
33	49	0	47	7	3	14	1	31	15	35	46	27	15	2	13	2	8	26	41	16	
35	26	9	0	34	18	3	6	9	48	14	36	30	23	35	32	35	37	45	35	24	
36	10	25	20	0	41	44	26	10	46	33	35	42	48	17	1	32	34	9	42	48	
41	12	11	34	41	0	34	19	23	19	12	23	9	40	37	33	15	29	28	40	38	
25	24	29	28	16	27	0	44	22	15	29	35	12	32	46	23	16	38	12	39	16	
11	35	6	39	43	1	26	0	26	20	10	9	16	3	37	44	31	9	26	30	30	
20	40	9	15	8	45	16	30	0	11	9	46	6	25	31	11	19	24	17	49	5	
33	36	15	19	2	17	6	1	3	0	14	27	33	48	17	46	18	24	42	34	9	
21	8	42	5	13	22	35	29	40	14	0	1	45	24	36	10	42	43	31	3	43	
5	39	17	20	27	20	42	23	38	21	20	0	22	30	28	19	39	45	41	30	24	
40	36	43	24	31	22	16	45	14	9	32	17	0	2	21	38	27	47	8	19	25	
23	45	39	45	22	24	23	41	14	18	37	43	47	0	23	41	26	10	14	41	5	
38	32	5	36	48	12	12	41	38	9	49	12	39	49	0	6	34	27	30	12	23	
12	43	34	10	41	31	37	32	13	46	1	9	7	33	19	0	47	31	30	10	23	
21	23	23	27	39	12	31	44	1	8	24	12	30	22	46	44	0	13	32	32	1	
10	44	28	1	9	39	38	27	37	25	12	46	47	34	24	29	28	0	41	10	22	
23	41	23	46	4	3	23	49	47	41	31	34	46	31	12	2	39	7	0	40	16	
10	43	15	32	44	17	16	18	45	43	9	10	20	1	32	21	9	40	44	0	8	
43	37	40	43	26	36	24	37	37	18	48	27	38	41	41	20	35	8	40	9	0	
