Clientes: 25
Máquinas: 2
Tiempos de procesamiento: 
79	54	11	25	81	66	11	63	14	75	70	16	90	1	10	85	81	84	84	34	83	55	94	82	9	26	
Tiempos de preparación: 
0	99	15	39	85	65	48	109	88	77	83	15	75	59	95	99	118	3	121	11	62	50	25	90	52	83	
3	0	34	106	86	23	53	115	85	39	99	55	76	6	29	66	78	13	93	97	106	64	59	116	87	29	
72	13	0	12	41	13	55	56	77	24	37	38	47	89	88	67	63	62	57	14	67	85	79	81	97	47	
70	53	15	0	47	47	6	9	12	78	80	52	27	11	107	103	94	79	76	76	103	40	19	41	37	11	
69	114	40	96	0	69	120	4	51	108	18	33	31	23	41	42	101	57	29	3	67	71	41	96	25	52	
62	48	3	27	2	0	103	64	12	92	103	43	96	34	47	83	17	64	115	47	23	92	24	59	24	52	
5	121	26	122	97	121	0	82	24	44	84	51	105	122	114	117	90	28	35	61	61	17	19	13	17	10	
103	60	39	37	19	97	60	0	71	29	85	4	1	81	86	24	61	105	74	41	103	123	93	68	86	4	
12	64	22	80	83	95	96	28	0	90	10	64	108	42	59	54	6	19	118	6	99	79	90	95	119	39	
44	12	97	98	104	40	59	43	40	0	17	123	122	111	94	85	76	40	84	119	17	18	109	23	36	102	
63	28	70	116	117	101	110	92	112	83	0	65	27	58	59	6	97	11	4	30	57	33	50	8	72	9	
76	63	89	26	47	111	121	24	74	3	15	0	67	103	60	94	26	18	34	52	12	28	57	108	39	120	
27	74	95	89	123	39	96	8	101	120	93	23	0	42	90	106	116	28	56	118	6	115	87	31	9	56	
107	82	80	19	75	63	57	6	72	88	94	71	62	0	66	14	38	61	106	120	103	7	37	30	94	92	
39	23	99	82	45	5	26	100	23	105	118	33	104	111	0	38	51	74	68	57	11	9	6	108	5	48	
104	39	107	54	75	12	24	42	94	58	59	14	123	21	49	0	81	1	43	113	40	29	86	27	38	29	
1	19	108	97	25	91	102	72	5	20	61	79	92	20	56	61	0	78	50	11	12	70	59	92	71	37	
53	16	46	1	101	8	38	66	27	21	98	51	47	11	122	111	31	0	118	1	58	14	56	54	27	106	
114	64	38	51	59	5	57	95	20	39	96	56	46	9	57	72	90	31	0	58	72	101	115	59	7	109	
119	119	124	122	111	54	24	28	53	121	14	111	1	71	82	80	45	113	71	0	90	121	64	98	22	94	
83	31	30	70	22	24	13	66	18	12	123	4	1	82	31	54	78	45	40	14	0	51	57	93	95	45	
89	99	120	102	38	29	123	67	60	88	73	17	111	85	18	5	32	16	68	33	97	0	99	86	50	79	
48	61	63	5	118	91	35	38	65	90	15	39	119	74	105	54	37	53	6	84	73	23	0	24	105	38	
85	91	73	10	1	94	119	79	30	117	19	23	83	53	121	83	19	11	121	13	20	38	2	0	57	90	
21	67	76	99	89	99	15	62	1	87	7	2	56	61	16	21	53	35	44	71	23	40	29	101	0	110	
58	86	49	6	123	110	122	24	52	73	122	76	107	12	73	107	34	79	108	25	15	124	46	3	94	0	
