Clientes: 15
Máquinas: 8
Tiempos de procesamiento: 
79	86	81	77	86	6	26	88	1	18	83	34	33	11	89	40	
Tiempos de preparación: 
0	29	9	33	42	37	95	51	81	87	57	83	25	94	24	95	
57	0	43	63	78	68	56	67	11	64	73	43	32	20	23	80	
77	8	0	13	23	60	9	82	77	96	75	17	16	14	64	5	
79	97	18	0	27	40	79	5	8	33	69	16	96	41	57	27	
66	58	79	7	0	65	91	27	25	97	10	1	94	82	17	8	
99	95	79	12	91	0	94	36	31	73	39	37	4	8	52	1	
66	46	9	27	4	88	0	31	67	77	57	89	75	64	89	67	
73	47	7	72	40	83	81	0	31	77	18	60	49	54	96	52	
79	61	48	50	6	55	74	9	0	43	5	75	18	60	63	90	
34	22	52	57	68	58	29	9	39	0	11	39	17	26	98	65	
70	79	92	15	38	41	65	41	93	39	0	50	34	42	23	51	
82	99	83	42	21	36	96	87	91	26	95	0	31	34	32	47	
14	57	29	10	34	21	22	69	59	84	11	52	0	24	58	85	
89	63	78	35	60	62	76	80	97	70	67	86	93	0	60	17	
9	27	90	61	81	19	68	13	37	90	82	94	74	90	0	44	
85	95	46	30	58	24	62	18	83	36	96	78	6	61	65	0	
