Clientes: 15
Máquinas: 2
Tiempos de procesamiento: 
79	1	7	2	70	78	3	89	83	84	8	18	98	50	35	57	
Tiempos de preparación: 
0	6	82	19	27	72	21	29	9	33	42	37	95	51	81	87	
57	0	53	57	72	59	24	72	39	93	95	17	97	97	63	84	
83	10	0	44	29	91	15	37	4	30	19	1	16	66	7	50	
25	93	63	0	27	46	18	99	3	41	71	41	33	64	56	28	
94	61	19	13	0	68	60	39	59	74	75	60	2	91	60	18	
24	57	64	67	50	0	27	94	95	43	91	95	83	60	37	14	
95	24	92	42	84	9	0	52	50	68	90	9	40	64	66	41	
57	55	27	58	13	90	26	0	60	16	18	54	58	9	49	39	
77	68	85	51	91	77	90	73	0	85	40	23	53	28	29	90	
79	91	92	32	45	19	89	55	8	0	13	15	23	30	68	78	
66	38	18	15	4	3	65	92	78	53	0	65	61	92	85	13	
99	21	12	3	12	5	34	56	21	24	11	0	28	34	24	48	
66	64	91	24	99	7	37	4	8	2	95	85	0	53	59	44	
73	45	44	56	65	54	57	75	56	90	29	76	12	0	38	3	
79	46	61	48	8	50	72	7	57	9	8	62	8	4	0	47	
34	60	60	88	4	2	43	68	55	99	41	11	87	70	85	0	
