Clientes: 30
Máquinas: 8
Tiempos de procesamiento: 
79	92	77	70	75	15	97	85	82	90	21	88	9	48	80	84	7	36	90	70	15	76	88	60	36	79	82	41	43	47	95	
Tiempos de preparación: 
0	68	51	115	83	49	36	44	28	120	70	21	19	107	37	9	113	124	117	19	21	5	73	113	56	13	72	88	124	88	104	
121	0	62	116	100	70	27	85	62	106	87	85	94	58	21	18	70	112	36	110	10	15	97	63	76	60	43	107	13	68	2	
91	34	0	36	64	25	71	69	112	31	6	93	54	26	62	47	46	15	52	34	110	37	43	1	69	41	76	5	83	118	77	
30	87	56	0	110	58	55	70	64	59	57	94	64	85	83	26	22	65	71	97	117	40	18	29	18	18	98	58	30	38	77	
47	23	114	99	0	14	35	92	68	104	31	2	97	60	2	57	19	27	15	83	33	47	75	73	64	40	90	18	73	84	47	
49	46	36	5	95	0	70	19	5	37	22	44	67	84	16	2	85	9	80	47	83	39	79	5	49	87	4	24	53	21	32	
14	12	67	77	107	8	0	47	112	86	51	24	107	31	26	66	46	27	86	114	107	68	72	81	83	76	5	45	80	89	33	
82	100	120	104	103	73	22	0	46	119	9	7	106	92	113	12	117	115	117	20	76	107	62	80	54	18	38	66	82	18	21	
28	46	51	56	102	30	94	50	0	112	15	104	120	21	21	88	70	92	80	60	85	35	71	3	32	26	56	109	123	57	67	
42	17	77	48	67	69	25	32	38	0	10	79	113	114	75	9	10	98	14	102	113	73	122	84	20	124	115	105	115	100	104	
13	48	102	120	60	25	122	4	110	89	0	102	119	44	26	108	54	34	54	27	108	91	15	56	24	98	11	23	25	116	73	
97	124	95	120	101	26	116	61	83	55	46	0	47	32	101	26	117	20	79	87	73	41	70	99	116	1	122	25	12	80	49	
122	63	29	108	33	84	84	118	75	81	76	6	0	62	58	97	38	20	90	58	34	52	66	75	121	101	2	57	34	26	68	
32	114	75	66	78	118	98	37	14	27	48	94	38	0	113	91	96	85	5	51	110	122	84	97	123	94	29	99	95	86	69	
15	121	89	58	7	31	71	124	64	43	13	91	90	42	0	64	78	9	95	99	73	21	20	70	105	117	4	74	21	39	45	
34	42	107	101	7	100	43	97	46	102	96	88	115	122	54	0	92	62	67	100	32	101	108	53	121	113	93	113	117	42	69	
100	31	22	111	13	58	53	48	100	85	93	78	56	56	4	54	0	45	31	115	48	67	22	24	50	10	20	39	102	68	31	
3	20	13	121	101	59	69	35	47	116	70	7	84	83	62	75	22	0	115	56	53	41	39	119	63	62	44	72	18	18	50	
93	85	108	5	33	104	41	27	48	11	73	39	81	79	58	39	17	69	0	61	67	60	49	108	98	43	106	35	22	113	112	
28	100	98	9	83	102	41	63	79	68	46	89	16	21	45	31	78	20	107	0	82	16	49	17	64	92	114	42	73	85	123	
82	62	8	98	35	16	57	73	57	55	27	60	36	115	11	56	96	41	70	51	0	23	27	66	72	44	65	39	93	42	48	
113	113	100	109	121	74	79	12	66	27	68	56	53	63	91	104	74	23	11	114	28	0	61	13	54	62	20	33	2	118	2	
32	103	41	114	78	85	110	87	40	122	88	66	1	19	55	124	46	94	73	4	104	62	0	31	40	10	84	37	89	117	98	
90	83	54	76	59	103	89	20	89	52	119	22	15	120	82	94	50	81	15	79	29	18	58	0	27	108	33	96	67	69	61	
37	119	42	79	48	53	73	87	18	28	51	5	22	8	79	18	89	48	3	106	122	82	70	75	0	75	96	58	108	4	61	
24	112	124	55	90	78	39	78	86	1	95	114	111	35	71	118	114	24	18	97	27	59	95	44	5	0	105	118	36	39	37	
103	39	99	85	38	89	50	51	3	63	13	63	34	62	49	4	68	102	117	92	56	26	54	114	120	97	0	118	100	26	30	
109	74	63	4	48	23	42	73	8	92	11	70	40	74	39	37	58	103	105	96	31	72	27	56	61	76	111	0	33	70	23	
111	58	35	96	56	38	80	14	79	28	81	107	38	27	82	47	1	119	105	103	99	76	10	106	38	1	42	113	0	112	10	
102	118	10	67	28	41	59	2	120	72	80	83	29	122	57	115	80	103	51	74	19	30	108	30	99	89	67	99	66	0	56	
72	22	75	49	31	77	13	72	71	14	3	19	29	86	107	27	78	97	42	56	23	115	11	112	34	40	86	58	107	121	0	
