Clientes: 15
Máquinas: 8
Tiempos de procesamiento: 
79	73	32	75	97	82	96	14	85	51	3	7	26	50	4	57	
Tiempos de preparación: 
0	109	88	77	83	15	75	59	95	99	118	3	121	11	62	50	
25	0	114	81	113	116	111	107	94	13	90	119	69	85	91	74	
90	49	0	23	78	3	10	68	85	56	11	10	50	108	12	47	
52	8	66	0	35	121	22	23	49	68	65	78	17	90	8	85	
83	51	98	34	0	99	121	48	37	6	51	58	61	61	67	46	
3	45	15	29	52	0	80	63	108	101	85	92	104	85	45	120	
72	50	113	81	100	86	0	50	11	82	97	47	23	84	40	83	
70	20	107	65	124	121	93	0	111	76	31	31	112	51	58	91	
69	11	39	87	120	27	103	96	0	112	88	106	6	121	88	28	
62	80	4	47	35	46	111	95	42	0	15	81	53	105	47	100	
5	91	105	66	37	19	88	32	105	2	0	3	92	26	44	97	
103	82	68	61	37	7	107	7	112	29	101	0	29	43	118	17	
12	23	40	116	113	80	117	25	34	17	116	14	0	78	55	42	
44	103	34	14	60	101	74	32	43	116	99	30	20	0	75	118	
63	62	68	10	20	44	61	68	59	54	92	93	6	20	0	106	
76	83	74	23	122	107	97	117	20	106	25	122	98	123	28	0	
