Clientes: 15
Máquinas: 6
Tiempos de procesamiento: 
79	99	28	43	85	56	45	64	30	8	42	41	15	37	49	91	
Tiempos de preparación: 
0	72	21	29	9	33	42	37	95	51	81	87	57	83	25	94	
24	0	66	52	79	48	96	14	39	11	11	64	7	5	27	56	
95	25	0	72	61	53	98	9	87	87	64	28	12	54	10	20	
57	98	21	0	43	64	72	20	12	68	33	49	78	43	11	83	
77	48	37	39	0	70	9	97	24	6	6	11	92	68	38	2	
79	22	45	21	20	0	63	61	81	35	80	90	4	14	39	79	
66	56	50	62	2	84	0	98	72	93	94	93	98	99	4	88	
99	65	39	90	86	81	11	0	6	44	72	84	76	52	75	79	
66	63	12	59	18	59	19	19	0	44	18	88	37	12	81	33	
73	9	82	21	74	19	11	58	99	0	20	62	41	91	46	16	
79	41	19	94	3	31	51	20	87	68	0	38	31	83	27	65	
34	92	6	95	1	88	17	72	7	25	29	0	5	44	90	43	
70	33	36	58	72	53	53	74	81	2	93	68	0	69	29	97	
82	52	53	62	44	59	58	43	45	72	13	51	96	0	41	55	
14	39	31	96	69	65	54	41	16	5	15	96	7	6	0	62	
89	73	33	59	24	85	22	65	42	77	8	86	49	19	38	0	
