Clientes: 15
Máquinas: 2
Tiempos de procesamiento: 
30	51	17	73	14	8	4	21	65	45	35	87	89	87	88	12	
Tiempos de preparación: 
0	49	1	45	33	27	9	43	7	40	7	3	33	48	12	47	
39	0	18	21	41	40	26	29	17	43	1	4	18	44	26	28	
45	32	0	12	4	31	15	34	22	20	40	22	44	6	6	28	
20	7	3	0	17	24	24	13	15	49	41	36	47	46	39	20	
24	40	15	47	0	27	32	7	8	2	45	30	22	35	7	21	
37	41	12	48	3	0	15	20	26	43	33	45	42	29	31	45	
24	26	20	15	21	40	0	18	48	27	24	11	28	24	40	49	
38	15	2	26	11	14	24	0	13	33	44	38	26	32	39	23	
15	16	20	23	46	45	38	23	0	40	11	21	17	39	31	49	
18	13	27	5	32	28	30	42	46	0	4	5	34	3	48	10	
42	39	37	38	6	12	16	7	12	9	0	29	2	19	49	23	
48	8	36	23	26	18	27	8	45	7	1	0	47	15	5	31	
14	18	8	46	12	44	39	17	7	5	24	18	0	14	3	25	
46	32	8	47	45	48	20	26	21	2	33	21	13	0	38	18	
42	28	48	49	1	6	1	12	1	39	34	12	43	8	0	34	
7	7	15	9	44	27	12	44	30	36	20	1	38	3	22	0	
