Clientes: 20
Máquinas: 2
Tiempos de procesamiento: 
79	48	63	71	22	42	70	64	39	21	8	52	94	13	30	53	61	8	80	2	28	
Tiempos de preparación: 
0	99	15	39	85	65	48	109	88	77	83	15	75	59	95	99	118	3	121	11	62	
50	0	78	58	124	56	97	28	8	48	51	100	103	120	37	70	9	114	29	14	8	
25	62	0	70	18	34	112	92	2	89	88	88	121	27	42	54	86	33	86	114	40	
90	10	100	0	15	112	31	51	117	39	100	22	112	44	83	118	61	53	105	29	114	
52	69	116	78	0	1	78	55	114	99	87	76	88	2	85	123	77	8	30	63	124	
83	4	39	81	52	0	82	40	45	78	28	85	106	17	89	33	30	89	46	84	78	
3	21	46	89	44	108	0	49	103	60	116	68	122	52	7	96	8	58	53	107	38	
72	7	10	122	48	87	22	0	17	116	110	62	76	124	18	121	88	122	104	73	100	
70	99	64	103	97	115	109	4	0	59	103	57	41	16	123	51	74	106	13	95	122	
69	4	17	120	15	16	13	72	39	0	70	111	111	45	86	111	23	118	37	68	121	
62	95	46	113	12	61	111	122	70	93	0	70	41	26	9	57	21	24	72	94	31	
5	46	99	17	33	20	102	79	102	31	115	0	105	28	22	26	16	93	23	63	26	
103	92	91	95	8	52	39	64	73	62	71	102	0	92	117	76	45	85	31	22	39	
12	69	53	89	49	16	110	11	91	78	33	29	39	0	124	55	9	8	107	48	7	
44	115	45	78	28	73	6	103	117	90	70	74	64	74	0	62	28	122	77	74	8	
63	44	87	100	8	2	100	123	10	107	41	117	49	31	98	0	2	58	46	67	96	
76	38	92	101	47	31	50	109	59	108	61	68	51	40	30	27	0	108	31	2	106	
27	101	44	22	93	92	112	66	30	105	47	32	12	20	124	49	67	0	30	34	51	
107	24	17	47	91	4	87	121	90	6	87	27	111	63	70	68	92	97	0	115	93	
39	62	31	76	94	42	95	29	90	37	58	124	23	18	76	70	108	79	92	0	40	
104	104	33	3	6	79	1	75	22	28	108	72	121	105	102	72	10	19	102	38	0	
