Clientes: 20
Máquinas: 6
Tiempos de procesamiento: 
79	40	18	38	10	78	22	24	17	11	72	54	95	34	44	62	79	31	76	83	13	
Tiempos de preparación: 
0	34	17	43	22	11	34	34	2	30	7	26	28	6	18	40	15	47	11	44	33	
35	0	14	41	23	37	9	36	40	16	26	27	16	10	3	33	29	11	27	49	38	
36	21	0	13	46	43	44	49	30	38	40	33	18	10	2	10	37	43	18	29	34	
41	33	5	0	16	4	19	19	36	3	34	19	8	28	44	20	29	42	19	28	22	
25	7	18	11	0	30	32	12	39	25	11	12	4	49	44	13	20	3	31	43	43	
11	38	28	12	45	0	11	11	20	39	4	39	22	30	1	39	40	30	22	8	19	
20	46	18	30	5	22	0	29	17	41	36	3	35	30	45	18	46	46	28	8	16	
33	22	11	5	43	40	11	0	37	31	40	14	43	15	15	16	49	19	37	34	40	
21	28	20	47	18	49	43	35	0	46	39	18	4	10	44	19	20	37	9	30	30	
5	44	25	43	42	44	9	8	44	0	32	44	28	28	28	47	25	1	3	18	36	
40	4	12	4	7	22	4	30	41	45	0	38	26	25	38	1	24	30	45	32	38	
23	39	19	37	22	46	20	24	27	21	26	0	44	12	29	12	20	40	38	23	20	
38	29	19	14	5	43	2	10	17	31	5	4	0	24	48	28	17	25	24	36	49	
12	1	12	30	1	23	10	17	43	5	5	16	30	0	38	34	43	47	33	49	7	
21	49	35	17	9	10	20	36	26	45	15	17	49	21	0	29	29	26	2	38	42	
10	44	48	2	11	28	39	49	21	36	32	20	47	37	5	0	14	1	19	34	41	
23	49	29	6	17	28	31	45	12	7	2	1	4	46	48	10	0	12	26	48	16	
10	2	39	4	26	37	40	35	1	45	5	39	36	4	23	46	25	0	6	28	25	
43	18	39	27	18	48	28	21	8	44	2	12	10	8	1	13	33	42	0	8	18	
29	48	8	27	37	43	31	11	40	11	16	23	36	33	12	13	6	10	40	0	31	
44	18	39	37	29	48	44	34	17	27	27	29	1	25	37	27	17	35	13	32	0	
